day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
2;251300;COCONUTS;7916;193;;;;;7919;193;;;;;7917.5;2658.5
2;251300;PINA_COLADAS;14880;91;;;;;14883;91;;;;;14881.5;-9730.5
2;251400;PINA_COLADAS;14879;88;;;;;14882;36;14883;52;;;14880.5;-9554.5
2;251400;COCONUTS;7916;79;7915;147;;;7918;226;;;;;7917.0;2393.5
2;251400;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1932.0
2;251400;BANANAS;4817;10;4813;27;;;4819;27;;;;;4818.0;1459.80859375
2;251500;PEARLS;9995;28;;;;;10002;7;10005;28;;;9998.5;1932.0
2;251500;BANANAS;4813;28;;;;;4818;7;4820;28;;;4815.5;1482.240234375
2;251500;COCONUTS;7917;59;7916;150;;;7919;209;;;;;7918.0;2833.0
2;251500;PINA_COLADAS;14883;29;14882;72;;;14884;38;14885;29;14886;72;14883.5;-10532.0
2;251600;COCONUTS;7917;24;7915;210;;;7918;210;;;;;7917.5;2266.25
2;251600;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1932.0
2;251600;BANANAS;4819;1;4813;25;;;4820;25;;;;;4819.5;1481.443359375
2;251600;PINA_COLADAS;14881;73;;;;;14884;20;14885;53;;;14882.5;-10157.5
2;251700;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1932.0
2;251700;BANANAS;4814;23;;;;;4820;23;;;;;4817.0;1482.505859375
2;251700;COCONUTS;7915;149;;;;;7918;149;;;;;7916.5;2240.75
2;251700;PINA_COLADAS;14882;109;;;;;14885;109;;;;;14883.5;-10286.5
2;251800;PINA_COLADAS;14886;107;;;;;14889;107;;;;;14887.5;-11564.5
2;251800;COCONUTS;7917;217;;;;;7920;217;;;;;7918.5;3061.0
2;251800;BANANAS;4813;21;;;;;4818;6;4820;21;;;4815.5;1482.578125
2;251800;PEARLS;9995;21;;;;;10002;6;10005;21;;;9998.5;1932.0
2;251900;BANANAS;4814;24;;;;;4815;1;4821;24;;;4814.5;1479.693359375
2;251900;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1932.0
2;251900;COCONUTS;7916;161;;;;;7919;161;;;;;7917.5;2751.25
2;251900;PINA_COLADAS;14885;98;;;;;14888;98;;;;;14886.5;-11254.0
2;252000;COCONUTS;7917;177;;;;;7920;177;;;;;7918.5;2983.25
2;252000;BANANAS;4813;25;;;;;4820;25;;;;;4816.5;1485.919921875
2;252000;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1932.0
2;252000;PINA_COLADAS;14885;91;;;;;14888;91;;;;;14886.5;-11325.0
2;252100;BANANAS;4814;1;4813;24;;;4815;4;4820;25;;;4814.5;1484.744140625
2;252100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1932.0
2;252100;COCONUTS;7916;193;;;;;7919;193;;;;;7917.5;2528.25
2;252100;PINA_COLADAS;14884;102;;;;;14887;102;;;;;14885.5;-10918.0
2;252200;PINA_COLADAS;14885;35;14884;58;;;14888;93;;;;;14886.5;-11159.5
2;252200;BANANAS;4814;1;4813;26;;;4820;27;;;;;4817.0;1484.69921875
2;252200;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1932.0
2;252200;COCONUTS;7917;79;7916;150;;;7919;229;;;;;7918.0;2769.25
2;252300;BANANAS;4814;1;4813;23;;;4820;24;;;;;4817.0;1484.625
2;252300;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;1932.0
2;252300;COCONUTS;7915;170;;;;;7918;170;;;;;7916.5;2292.25
2;252300;PINA_COLADAS;14883;104;;;;;14886;104;;;;;14884.5;-10699.5
2;252400;BANANAS;4813;23;;;;;4818;5;4819;1;4820;22;4815.5;1486.7421875
2;252400;PEARLS;9996;1;9995;22;;;10002;5;10004;1;10005;22;9999.0;1932.0
2;252400;COCONUTS;7915;61;7914;134;;;7917;195;;;;;7916.0;2011.75
2;252400;PINA_COLADAS;14882;37;14881;64;;;14884;37;14885;64;;;14883.0;-10180.5
2;252500;BANANAS;4814;3;4813;28;;;4819;28;;;;;4816.5;1487.982421875
2;252500;PEARLS;9998;2;9995;28;;;10005;28;;;;;10001.5;1932.0
2;252500;COCONUTS;7913;176;;;;;7914;42;7915;49;7916;127;7913.5;1268.75
2;252500;PINA_COLADAS;14877;35;14876;50;;;14879;35;14880;50;;;14878.0;-8713.0
2;252600;PINA_COLADAS;14876;87;;;;;14877;8;14879;87;;;14876.5;-8640.0
2;252600;BANANAS;4813;30;;;;;4818;6;4820;30;;;4815.5;1486.375
2;252600;PEARLS;9995;30;;;;;10002;6;10005;30;;;9998.5;1932.0
2;252600;COCONUTS;7913;193;;;;;7915;66;7916;127;;;7914.0;1268.5
2;252700;BANANAS;4814;29;;;;;4820;25;;;;;4817.0;1484.30859375
2;252700;PEARLS;9998;4;9995;25;;;10005;25;;;;;10001.5;1932.0
2;252700;COCONUTS;7912;80;7911;138;;;7914;218;;;;;7913.0;716.25
2;252700;PINA_COLADAS;14872;94;;;;;14875;94;;;;;14873.5;-7442.0
2;252800;BANANAS;4814;25;;;;;4820;25;;;;;4817.0;1484.048828125
2;252800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;1932.0
2;252800;COCONUTS;7912;191;;;;;7915;191;;;;;7913.5;1086.5
2;252800;PINA_COLADAS;14873;94;;;;;14876;94;;;;;14874.5;-7597.0
2;252900;BANANAS;4814;28;;;;;4821;28;;;;;4817.5;1485.267578125
2;252900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1933.0
2;252900;COCONUTS;7913;160;;;;;7916;160;;;;;7914.5;1477.25
2;252900;PINA_COLADAS;14874;100;;;;;14875;27;14877;100;;;14874.5;-7920.5
2;253000;PINA_COLADAS;14875;88;;;;;14878;88;;;;;14876.5;-8350.5
2;253000;BANANAS;4815;2;4814;26;;;4821;28;;;;;4818.0;1483.4140625
2;253000;PEARLS;9996;2;9995;26;;;10000;1;10004;2;10005;26;9998.0;1933.0
2;253000;COCONUTS;7914;188;;;;;7915;65;7917;188;;;7914.5;1857.75
2;253100;BANANAS;4814;30;;;;;4821;30;;;;;4817.5;1483.69921875
2;253100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1933.0
2;253100;COCONUTS;7914;205;;;;;7917;205;;;;;7915.5;1852.75
2;253100;PINA_COLADAS;14877;105;;;;;14880;105;;;;;14878.5;-8812.5
2;253200;PEARLS;9998;10;9996;1;9995;25;10004;1;10005;25;;;10001.0;1933.0
2;253200;BANANAS;4815;11;4814;25;;;4821;26;;;;;4818.0;1484.02734375
2;253200;COCONUTS;7916;176;;;;;7919;176;;;;;7917.5;2531.75
2;253200;PINA_COLADAS;14880;83;;;;;14883;83;;;;;14881.5;-9791.0
2;253300;PINA_COLADAS;14879;80;;;;;14882;80;;;;;14880.5;-9457.5
2;253300;PEARLS;9998;5;9996;2;9995;23;10004;2;10005;23;;;10001.0;1933.0
2;253300;BANANAS;4815;7;4814;23;;;4821;25;;;;;4818.0;1483.7880859375
2;253300;COCONUTS;7916;187;;;;;7918;187;;;;;7917.0;2436.5
2;253400;PEARLS;9995;25;;;;;10000;5;10005;25;;;9997.5;1933.0
2;253400;BANANAS;4815;25;;;;;4821;25;;;;;4818.0;1482.8212890625
2;253400;COCONUTS;7916;165;;;;;7918;61;7919;104;;;7917.0;2467.0
2;253400;PINA_COLADAS;14880;105;;;;;14883;105;;;;;14881.5;-9707.5
2;253500;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1933.0
2;253500;BANANAS;4815;19;;;;;4822;20;;;;;4818.5;1482.357421875
2;253500;COCONUTS;7915;182;;;;;7917;69;7918;113;;;7916.0;2050.5
2;253500;PINA_COLADAS;14878;90;;;;;14881;90;;;;;14879.5;-9129.0
2;253600;PEARLS;9996;2;9995;23;;;10002;4;10004;2;10005;23;9999.0;1933.0
2;253600;BANANAS;4815;25;;;;;4820;4;4821;2;4822;23;4817.5;1514.359375
2;253600;COCONUTS;7914;158;;;;;7916;44;7917;114;;;7915.0;1667.75
2;253600;PINA_COLADAS;14874;94;;;;;14877;37;14878;57;;;14875.5;-8054.0
2;253700;PINA_COLADAS;14876;90;;;;;14879;90;;;;;14877.5;-8642.0
2;253700;PEARLS;9996;2;9995;26;;;10002;5;10004;2;10005;26;9999.0;1933.0
2;253700;BANANAS;4815;28;;;;;4820;5;4822;28;;;4817.5;1519.828125
2;253700;COCONUTS;7914;173;;;;;7917;173;;;;;7915.5;1926.5
2;253800;PEARLS;10002;3;9998;6;9995;27;10005;27;;;;;10003.5;1933.0
2;253800;BANANAS;4816;2;4815;27;;;4822;27;;;;;4819.0;1515.84375
2;253800;COCONUTS;7915;202;;;;;7917;56;7918;146;;;7916.0;2082.75
2;253800;PINA_COLADAS;14876;86;;;;;14879;86;;;;;14877.5;-8554.0
2;253900;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;1939.0
2;253900;BANANAS;4815;21;;;;;4821;1;4822;20;;;4818.0;1517.13671875
2;253900;COCONUTS;7914;153;;;;;7917;153;;;;;7915.5;1863.75
2;253900;PINA_COLADAS;14876;96;;;;;14879;30;14880;66;;;14877.5;-8675.5
2;254000;PEARLS;9996;1;9995;21;;;9998;2;10004;1;10005;21;9997.0;1939.0
2;254000;COCONUTS;7914;69;7913;107;;;7916;176;;;;;7915.0;1533.0
2;254000;PINA_COLADAS;14873;74;;;;;14876;74;;;;;14874.5;-7577.5
2;254000;BANANAS;4815;22;;;;;4822;22;;;;;4818.5;1518.578125
2;254100;PINA_COLADAS;14870;106;;;;;14873;106;;;;;14871.5;-6828.5
2;254100;BANANAS;4816;1;4815;25;;;4822;26;;;;;4819.0;1520.828125
2;254100;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1943.0
2;254100;COCONUTS;7913;47;7912;140;;;7915;187;;;;;7914.0;1175.75
2;254200;BANANAS;4815;27;;;;;4820;10;4821;2;4822;25;4817.5;1516.15234375
2;254200;PEARLS;9996;2;9995;25;;;10002;10;10004;2;10005;25;9999.0;1943.0
2;254200;COCONUTS;7912;216;;;;;7914;216;;;;;7913.0;799.25
2;254200;PINA_COLADAS;14869;23;14868;64;;;14871;23;14872;64;;;14870.0;-6327.0
2;254300;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1943.0
2;254300;COCONUTS;7912;181;;;;;7914;181;;;;;7913.0;793.75
2;254300;PINA_COLADAS;14866;36;14865;50;;;14869;86;;;;;14867.5;-5461.0
2;254300;BANANAS;4814;23;;;;;4821;23;;;;;4817.5;1511.484375
2;254400;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;1943.0
2;254400;COCONUTS;7911;216;;;;;7914;216;;;;;7912.5;645.0
2;254400;PINA_COLADAS;14865;85;;;;;14866;24;14868;85;;;14865.5;-5292.5
2;254400;BANANAS;4815;20;;;;;4816;3;4822;20;;;4815.5;1515.015625
2;254500;PINA_COLADAS;14869;87;;;;;14872;87;;;;;14870.5;-6550.0
2;254500;BANANAS;4817;10;4816;26;;;4822;1;4823;25;;;4819.5;1538.8515625
2;254500;PEARLS;10002;1;9998;10;9996;1;10004;1;10005;25;;;10003.0;1946.0
2;254500;COCONUTS;7912;68;7911;117;;;7914;185;;;;;7913.0;784.75
2;254600;BANANAS;4816;26;;;;;4822;26;;;;;4819.0;1537.40625
2;254600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;1948.0
2;254600;COCONUTS;7911;180;;;;;7914;180;;;;;7912.5;693.0
2;254600;PINA_COLADAS;14870;88;;;;;14873;88;;;;;14871.5;-6742.5
2;254700;PEARLS;9996;2;9995;20;;;10002;5;10004;2;10005;20;9999.0;1948.0
2;254700;COCONUTS;7911;192;;;;;7914;192;;;;;7912.5;569.0
2;254700;PINA_COLADAS;14872;103;;;;;14875;103;;;;;14873.5;-7270.5
2;254700;BANANAS;4816;22;;;;;4821;5;4823;22;;;4818.5;1542.7734375
2;254800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;1948.0
2;254800;COCONUTS;7912;145;;;;;7914;44;7915;101;;;7913.0;866.0
2;254800;PINA_COLADAS;14872;100;;;;;14875;100;;;;;14873.5;-7357.0
2;254800;BANANAS;4816;24;;;;;4823;24;;;;;4819.5;1540.25
2;254900;PINA_COLADAS;14872;101;;;;;14875;101;;;;;14873.5;-7411.5
2;254900;BANANAS;4817;1;4816;24;;;4818;4;4823;25;;;4817.5;1548.359375
2;254900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1948.0
2;254900;COCONUTS;7912;189;;;;;7915;189;;;;;7913.5;924.0
2;255000;BANANAS;4817;27;;;;;4823;1;4824;26;;;4820.0;1554.09375
2;255000;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1951.0
2;255000;COCONUTS;7912;220;;;;;7914;220;;;;;7913.0;796.25
2;255000;PINA_COLADAS;14873;81;;;;;14876;81;;;;;14874.5;-7680.0
2;255100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;1951.0
2;255100;COCONUTS;7911;198;;;;;7914;198;;;;;7912.5;663.75
2;255100;PINA_COLADAS;14874;30;14873;89;;;14876;89;;;;;14875.0;-7683.5
2;255100;BANANAS;4817;25;;;;;4824;25;;;;;4820.5;1556.0546875
2;255200;PEARLS;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;1951.0
2;255200;COCONUTS;7911;179;;;;;7914;179;;;;;7912.5;553.5
2;255200;PINA_COLADAS;14870;94;;;;;14873;94;;;;;14871.5;-6811.5
2;255200;BANANAS;4817;37;;;;;4823;29;;;;;4820.0;1548.984375
2;255300;PINA_COLADAS;14870;86;;;;;14873;86;;;;;14871.5;-6688.0
2;255300;BANANAS;4817;31;;;;;4822;7;4823;1;4824;30;4819.5;1553.0546875
2;255300;PEARLS;9996;1;9995;30;;;10002;7;10004;1;10005;30;9999.0;1951.0
2;255300;COCONUTS;7911;161;;;;;7913;52;7914;109;;;7912.0;406.75
2;255400;BANANAS;4817;27;;;;;4823;1;4824;26;;;4820.0;1551.828125
2;255400;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1951.0
2;255400;COCONUTS;7912;54;7911;158;;;7914;158;;;;;7913.0;480.25
2;255400;PINA_COLADAS;14870;27;14869;54;;;14872;27;14873;54;;;14871.0;-6592.5
2;255500;COCONUTS;7910;182;;;;;7912;46;7913;136;;;7911.0;36.75
2;255500;PINA_COLADAS;14866;88;;;;;14869;88;;;;;14867.5;-5648.0
2;255500;PEARLS;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;1951.0
2;255500;BANANAS;4822;1;4818;7;4817;23;4823;23;;;;;4822.5;1549.859375
2;255600;COCONUTS;7910;183;;;;;7913;183;;;;;7911.5;116.75
2;255600;PINA_COLADAS;14867;14;14866;69;;;14869;38;14870;69;;;14868.0;-5686.5
2;255600;PEARLS;10002;12;9996;1;9995;25;10004;1;10005;25;;;10003.0;1951.0
2;255600;BANANAS;4817;25;;;;;4823;1;4824;25;;;4820.0;1553.56640625
2;255700;PINA_COLADAS;14864;77;;;;;14867;77;;;;;14865.5;-5001.0
2;255700;PEARLS;9995;27;;;;;10002;4;10005;27;;;9998.5;1969.0
2;255700;BANANAS;4817;27;;;;;4821;4;4823;27;;;4819.0;1552.5
2;255700;COCONUTS;7910;165;;;;;7911;64;7913;165;;;7910.5;133.25
2;255800;PEARLS;9995;21;;;;;10002;2;10005;21;;;9998.5;1969.0
2;255800;BANANAS;4817;21;;;;;4822;3;4823;21;;;4819.5;1553.17578125
2;255800;COCONUTS;7908;212;;;;;7911;212;;;;;7909.5;-525.75
2;255800;PINA_COLADAS;14865;96;;;;;14868;96;;;;;14866.5;-5254.5
2;255900;COCONUTS;7909;185;;;;;7912;185;;;;;7910.5;-221.5
2;255900;PINA_COLADAS;14868;93;;;;;14871;93;;;;;14869.5;-6209.5
2;255900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;1969.0
2;255900;BANANAS;4817;28;;;;;4824;28;;;;;4820.5;1568.765625
2;256000;COCONUTS;7909;210;;;;;7912;210;;;;;7910.5;-307.0
2;256000;PINA_COLADAS;14866;88;;;;;14869;88;;;;;14867.5;-5555.0
2;256000;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;1969.0
2;256000;BANANAS;4818;2;4817;25;;;4824;27;;;;;4821.0;1566.765625
2;256100;PINA_COLADAS;14862;93;;;;;14865;93;;;;;14863.5;-4423.5
2;256100;PEARLS;10002;1;9998;8;9996;1;10004;1;10005;20;;;10003.0;1969.0
2;256100;BANANAS;4822;13;4820;4;4819;8;4824;21;;;;;4823.0;1570.2109375
2;256100;COCONUTS;7908;24;7907;129;;;7910;177;;;;;7909.0;-847.0
2;256200;BANANAS;4818;28;;;;;4824;29;;;;;4821.0;1569.859375
2;256200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;1971.0
2;256200;COCONUTS;7909;175;;;;;7911;70;7912;105;;;7910.0;-397.5
2;256200;PINA_COLADAS;14863;113;;;;;14866;113;;;;;14864.5;-4576.5
2;256300;COCONUTS;7909;201;;;;;7912;201;;;;;7910.5;-237.5
2;256300;PINA_COLADAS;14862;88;;;;;14865;88;;;;;14863.5;-4292.0
2;256300;BANANAS;4818;31;;;;;4824;31;;;;;4821.0;1570.3828125
2;256300;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1971.0
2;256400;COCONUTS;7908;181;;;;;7911;181;;;;;7909.5;-618.5
2;256400;PINA_COLADAS;14860;91;;;;;14863;91;;;;;14861.5;-3770.0
2;256400;BANANAS;4818;26;;;;;4824;26;;;;;4821.0;1572.578125
2;256400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;1971.0
2;256500;PINA_COLADAS;14857;22;14856;56;;;14859;22;14860;56;;;14858.0;-2724.5
2;256500;BANANAS;4818;32;;;;;4825;32;;;;;4821.5;1579.3515625
2;256500;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1971.0
2;256500;COCONUTS;7907;199;;;;;7910;199;;;;;7908.5;-1117.0
2;256600;BANANAS;4818;30;;;;;4823;5;4825;30;;;4820.5;1574.921875
2;256600;PEARLS;9995;30;;;;;10002;5;10005;30;;;9998.5;1971.0
2;256600;COCONUTS;7908;222;;;;;7911;222;;;;;7909.5;-684.75
2;256600;PINA_COLADAS;14861;29;14860;72;;;14863;29;14864;72;;;14862.0;-3911.0
2;256700;PINA_COLADAS;14861;35;14860;87;;;14863;87;;;;;14862.0;-3722.0
2;256700;BANANAS;4819;2;4818;30;;;4825;32;;;;;4822.0;1583.4921875
2;256700;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;1971.0
2;256700;COCONUTS;7908;166;;;;;7910;59;7911;107;;;7909.0;-807.25
2;256800;PINA_COLADAS;14860;78;;;;;14863;78;;;;;14861.5;-3788.5
2;256800;BANANAS;4819;23;;;;;4825;23;;;;;4822.0;1584.671875
2;256800;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1971.0
2;256800;COCONUTS;7907;167;;;;;7910;167;;;;;7908.5;-930.25
2;256900;PINA_COLADAS;14856;111;;;;;14859;111;;;;;14857.5;-2614.5
2;256900;BANANAS;4819;1;4818;21;;;4825;22;;;;;4822.0;1581.25
2;256900;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;1971.0
2;256900;COCONUTS;7907;204;;;;;7909;70;7910;134;;;7908.0;-1238.5
2;257000;BANANAS;4819;21;;;;;4825;21;;;;;4822.0;1587.6015625
2;257000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;1971.0
2;257000;COCONUTS;7906;182;;;;;7909;182;;;;;7907.5;-1356.0
2;257000;PINA_COLADAS;14857;23;14856;74;;;14859;23;14860;74;;;14858.0;-2691.0
2;257100;PINA_COLADAS;14858;32;14857;55;;;14861;87;;;;;14859.5;-3051.5
2;257100;BANANAS;4820;2;4819;25;;;4826;25;;;;;4823.0;1587.6640625
2;257100;PEARLS;9998;3;9995;25;;;10005;25;;;;;10001.5;1971.0
2;257100;COCONUTS;7907;78;7906;129;;;7909;207;;;;;7908.0;-1325.25
2;257200;PINA_COLADAS;14856;33;14855;71;;;14858;33;14859;71;;;14857.0;-2437.0
2;257200;BANANAS;4819;29;;;;;4824;2;4826;29;;;4821.5;1589.671875
2;257200;PEARLS;9995;29;;;;;10002;2;10005;29;;;9998.5;1971.0
2;257200;COCONUTS;7906;178;;;;;7908;53;7909;125;;;7907.0;-1639.5
2;257300;PINA_COLADAS;14859;91;;;;;14862;91;;;;;14860.5;-3439.0
2;257300;BANANAS;4819;30;;;;;4825;30;;;;;4822.0;1587.0078125
2;257300;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;1971.0
2;257300;COCONUTS;7907;221;;;;;7909;76;7910;145;;;7908.0;-1239.75
2;257400;BANANAS;4820;4;4819;29;;;4826;29;;;;;4823.0;1596.0546875
2;257400;PEARLS;9998;4;9996;1;9995;28;10000;4;10004;1;10005;28;9999.0;1971.0
2;257400;COCONUTS;7907;197;;;;;7909;63;7910;134;;;7908.0;-1168.0
2;257400;PINA_COLADAS;14859;110;;;;;14862;38;14863;72;;;14860.5;-3559.5
2;257500;PINA_COLADAS;14862;26;14861;64;;;14864;26;14865;64;;;14863.0;-4201.0
2;257500;BANANAS;4820;6;4819;25;;;4826;25;;;;;4823.0;1594.6484375
2;257500;PEARLS;9998;6;9996;1;9995;24;10004;1;10005;24;;;10001.0;1971.0
2;257500;COCONUTS;7907;191;;;;;7910;191;;;;;7908.5;-929.0
2;257600;PINA_COLADAS;14860;94;;;;;14863;20;14864;74;;;14861.5;-3866.0
2;257600;BANANAS;4819;38;;;;;4825;30;;;;;4822.0;1586.4921875
2;257600;PEARLS;9998;8;9995;30;;;10005;30;;;;;10001.5;1971.0
2;257600;COCONUTS;7908;192;;;;;7911;192;;;;;7909.5;-600.75
2;257700;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;1971.0
2;257700;BANANAS;4819;23;;;;;4825;23;;;;;4822.0;1589.4609375
2;257700;COCONUTS;7908;190;;;;;7911;190;;;;;7909.5;-754.75
2;257700;PINA_COLADAS;14859;37;14858;56;;;14861;37;14862;56;;;14860.0;-3297.5
2;257800;PEARLS;9995;23;;;;;10005;23;;;;;10000.0;1971.0
2;257800;BANANAS;4818;23;;;;;4825;23;;;;;4821.5;1585.5
2;257800;COCONUTS;7907;164;;;;;7910;164;;;;;7908.5;-985.75
2;257800;PINA_COLADAS;14860;100;;;;;14863;100;;;;;14861.5;-3830.0
2;257900;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;1971.0
2;257900;BANANAS;4819;1;4818;22;;;4825;23;;;;;4822.0;1582.9453125
2;257900;COCONUTS;7907;181;;;;;7910;181;;;;;7908.5;-975.75
2;257900;PINA_COLADAS;14860;110;;;;;14863;110;;;;;14861.5;-3681.0
2;258000;PINA_COLADAS;14857;74;;;;;14858;21;14860;74;;;14857.5;-2949.0
2;258000;PEARLS;9995;29;;;;;10002;5;10005;29;;;9998.5;1971.0
2;258000;BANANAS;4819;29;;;;;4823;5;4825;29;;;4821.0;1589.671875
2;258000;COCONUTS;7907;214;;;;;7909;214;;;;;7908.0;-1252.25
2;258100;PEARLS;9996;1;9995;25;;;10002;10;10004;1;10005;25;9999.0;1971.0
2;258100;BANANAS;4819;26;;;;;4823;10;4825;26;;;4821.0;1590.0390625
2;258100;COCONUTS;7906;179;;;;;7909;179;;;;;7907.5;-1439.75
2;258100;PINA_COLADAS;14855;101;;;;;14858;36;14859;65;;;14856.5;-2361.5
2;258200;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1971.0
2;258200;BANANAS;4819;29;;;;;4825;1;4826;28;;;4822.0;1592.3046875
2;258200;COCONUTS;7906;183;;;;;7908;53;7909;130;;;7907.0;-1611.5
2;258200;PINA_COLADAS;14857;100;;;;;14860;40;14861;60;;;14858.5;-2969.0
2;258300;PEARLS;9996;2;9995;26;;;9998;1;10004;2;10005;26;9997.0;1975.0
2;258300;BANANAS;4818;28;;;;;4825;28;;;;;4821.5;1581.4375
2;258300;COCONUTS;7907;201;;;;;7910;201;;;;;7908.5;-1078.25
2;258300;PINA_COLADAS;14860;75;;;;;14863;75;;;;;14861.5;-3772.0
2;258400;PINA_COLADAS;14862;22;14861;73;;;14864;22;14865;73;;;14863.0;-4201.5
2;258400;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1977.0
2;258400;COCONUTS;7909;64;7908;126;;;7911;190;;;;;7910.0;-448.75
2;258400;BANANAS;4818;29;;;;;4819;1;4825;29;;;4818.5;1581.734375
2;258500;BANANAS;4823;1;4818;31;;;4824;31;;;;;4823.5;1577.5703125
2;258500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;1977.0
2;258500;COCONUTS;7909;159;;;;;7910;62;7912;159;;;7909.5;-203.0
2;258500;PINA_COLADAS;14863;29;14862;71;;;14865;29;14866;71;;;14864.0;-4478.5
2;258600;PEARLS;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;1977.0
2;258600;COCONUTS;7909;192;;;;;7912;192;;;;;7910.5;-257.75
2;258600;BANANAS;4818;28;;;;;4822;4;4824;28;;;4820.0;1579.609375
2;258600;PINA_COLADAS;14862;31;14861;72;;;14864;31;14865;72;;;14863.0;-4204.5
2;258700;BANANAS;4817;27;;;;;4824;27;;;;;4820.5;1569.2421875
2;258700;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;1977.0
2;258700;COCONUTS;7909;222;;;;;7912;222;;;;;7910.5;-175.25
2;258700;PINA_COLADAS;14865;39;14864;100;;;14867;100;;;;;14866.0;-4866.0
2;258800;PINA_COLADAS;14864;95;;;;;14867;95;;;;;14865.5;-4989.5
2;258800;PEARLS;9996;2;9995;28;;;9998;1;10004;2;10005;28;9997.0;1977.0
2;258800;COCONUTS;7910;205;;;;;7913;205;;;;;7911.5;74.0
2;258800;BANANAS;4817;2;4816;28;;;4823;30;;;;;4820.0;1560.078125
2;258900;BANANAS;4817;31;;;;;4824;31;;;;;4820.5;1573.6171875
2;258900;PEARLS;10002;1;9996;2;9995;29;10004;2;10005;29;;;10003.0;1979.0
2;258900;COCONUTS;7909;179;;;;;7912;179;;;;;7910.5;-339.75
2;258900;PINA_COLADAS;14862;80;;;;;14865;80;;;;;14863.5;-4288.5
2;259000;PEARLS;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;1981.0
2;259000;COCONUTS;7909;185;;;;;7912;185;;;;;7910.5;-182.25
2;259000;BANANAS;4817;29;;;;;4824;29;;;;;4820.5;1570.3046875
2;259000;PINA_COLADAS;14863;87;;;;;14866;87;;;;;14864.5;-4566.5
2;259100;BANANAS;4821;1;4817;31;;;4824;31;;;;;4822.5;1571.7265625
2;259100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;1981.0
2;259100;COCONUTS;7909;216;;;;;7911;69;7912;147;;;7910.0;-410.5
2;259100;PINA_COLADAS;14860;85;;;;;14863;85;;;;;14861.5;-3746.5
2;259200;PINA_COLADAS;14860;37;14859;70;;;14862;37;14863;70;;;14861.0;-3600.5
2;259200;PEARLS;9998;2;9996;1;9995;20;10004;1;10005;20;;;10001.0;1981.0
2;259200;COCONUTS;7908;192;;;;;7911;192;;;;;7909.5;-536.0
2;259200;BANANAS;4817;3;4816;20;;;4823;21;;;;;4820.0;1560.6015625
